"COMPUT HUM BEHAV","TELEMAT INFORM","97"
"COMPUT HUM BEHAV","BEHAV RES METHODS","96"
"COMPUT HUM BEHAV","EDUC PSYCHOL-US","95"
"COMPUT HUM BEHAV","ORGAN SCI","95"
"COMPUT HUM BEHAV","J COMPUT ASSIST LEAR","92"
"COMPUT HUM BEHAV","J RETAILING","92"
"COMPUT HUM BEHAV","MULTIVAR DATA AN","91"
"COMPUT HUM BEHAV","J MED INTERNET RES","88"
"COMPUT HUM BEHAV","ELECTRON COMMER R A","87"
"COMPUT HUM BEHAV","J INTERACT MARK","87"
"COMPUT HUM BEHAV","ACAD MANAGE REV","86"
"COMPUT HUM BEHAV","DEV PSYCHOL","86"
"COMPUT HUM BEHAV","J APPL SOC PSYCHOL","85"
"COMPUT HUM BEHAV","PUBLIC OPIN QUART","85"
"COMPUT HUM BEHAV","EUR J INFORM SYST","83"
"COMPUT HUM BEHAV","PROCD SOC BEHV","83"
"COMPUT HUM BEHAV","EDUC PSYCHOL REV","81"
"COMPUT HUM BEHAV","SEX ROLES","81"
"COMPUT HUM BEHAV","J ADVERTISING RES","80"
"COMPUT HUM BEHAV","J ASSOC INF SYST","80"
"COMPUT HUM BEHAV","PSYCHOL MARKET","80"
"COMPUT HUM BEHAV","ACAD MANAGE J","79"
"COMPUT HUM BEHAV","BUS HORIZONS","78"
"COMPUT HUM BEHAV","PRESENCE-TELEOP VIRT","77"
"COMPUT HUM BEHAV","ETR&D-EDUC TECH RES","76"
"COMPUT HUM BEHAV","CONTEMP EDUC PSYCHOL","75"
"COMPUT HUM BEHAV","DECISION SCI","75"
"COMPUT HUM BEHAV","J SOC ISSUES","74"
"COMPUT HUM BEHAV","J YOUTH ADOLESCENCE","74"
"COMPUT HUM BEHAV","INTERACT COMPUT","73"
"COMPUT HUM BEHAV","REV EDUC RES","73"
"COMPUT HUM BEHAV","COMMUN THEOR","69"
"COMPUT HUM BEHAV","J SOC PERS RELAT","69"
"COMPUT HUM BEHAV","INT J HUM-COMPUT INT","68"
"COMPUT HUM BEHAV","J EDUC COMPUT RES","68"
"COMPUT HUM BEHAV","SOC SCI COMPUT REV","68"
"COMPUT HUM BEHAV","J MANAGE","67"
"COMPUT HUM BEHAV","J PERS","67"
"COMPUT HUM BEHAV","INFORM COMMUN SOC","65"
"COMPUT HUM BEHAV","PERSPECT PSYCHOL SCI","65"
"COMPUT HUM BEHAV","CURR DIR PSYCHOL SCI","63"
"COMPUT HUM BEHAV","HUM-COMPUT INTERACT","62"
"COMPUT HUM BEHAV","CHILD DEV","61"
"INFORM DEV","INFORM MANAGE-AMSTER","170"
"INT J INFORM MANAGE","INFORM MANAGE-AMSTER","90"
"P ANN HICSS","INFORM MANAGE-AMSTER","80"
"COMMUN ASSOC INF SYS","INFORM MANAGE-AMSTER","70"
"J BUS RES","INFORM MANAGE-AMSTER","62"
"ELECTRON COMMER R A","INFORM MANAGE-AMSTER","60"
"BEHAV INFORM TECHNOL","INFORM MANAGE-AMSTER","59"
"IND MANAGE DATA SYST","INFORM MANAGE-AMSTER","59"
"INTERNET RES","INFORM MANAGE-AMSTER","58"
"TELEMAT INFORM","INFORM MANAGE-AMSTER","58"
"LECT NOTES COMPUT SC","INFORM MANAGE-AMSTER","55"
"INF SYST E-BUS MANAG","INFORM MANAGE-AMSTER","52"
"INFORM SYST MANAGE","INFORM MANAGE-AMSTER","51"
"DECIS SUPPORT SYST","INFORM MANAGE-AMSTER","48"
"INFORM TECHNOL PEOPL","INFORM MANAGE-AMSTER","46"
"TOURISM MANAGE","INFORM MANAGE-AMSTER","46"
"J ENTERP INF MANAG","INFORM MANAGE-AMSTER","42"
"EUR J INFORM SYST","INFORM MANAGE-AMSTER","40"
"J KNOWL MANAG","INFORM MANAGE-AMSTER","40"
"J ELECTRON COMMER RE","INFORM MANAGE-AMSTER","39"
"INFORM SYST FRONT","INFORM MANAGE-AMSTER","38"
"COMPUT EDUC","INFORM MANAGE-AMSTER","36"
"PROCEDIA COMPUT SCI","INFORM MANAGE-AMSTER","34"
"INT J MOB COMMUN","INFORM MANAGE-AMSTER","33"
"J COMPUT INFORM SYST","INFORM MANAGE-AMSTER","31"
"J ORGAN END USER COM","INFORM MANAGE-AMSTER","30"
"INT J BANK MARK","INFORM MANAGE-AMSTER","29"
"INT J PROJ MANAG","INFORM MANAGE-AMSTER","28"
"ONLINE INFORM REV","INFORM MANAGE-AMSTER","28"
"INFORM TECHNOL DEV","INFORM MANAGE-AMSTER","27"
"INT J ELECTRON COMM","INFORM MANAGE-AMSTER","27"
"J INF KNOWL MANAG","INFORM MANAGE-AMSTER","26"
"J INF TECHNOL","INFORM MANAGE-AMSTER","26"
"GOV INFORM Q","INFORM MANAGE-AMSTER","25"
"INT J CONTEMP HOSP M","INFORM MANAGE-AMSTER","25"
"J GLOB INF MANAG","INFORM MANAGE-AMSTER","25"
"INN MAN ED EXC VIS","INFORM MANAGE-AMSTER","24"
"INT J HOSP MANAG","INFORM MANAGE-AMSTER","24"
"J INTERNET COMMER","INFORM MANAGE-AMSTER","24"
"J STRATEGIC INF SYST","INFORM MANAGE-AMSTER","24"
"PLOS ONE","INFORM MANAGE-AMSTER","24"
"15 WUH INT C EB","INFORM MANAGE-AMSTER","23"
"BUS PROCESS MANAG J","INFORM MANAGE-AMSTER","23"
"COGENT BUS MANAG","INFORM MANAGE-AMSTER","23"
"J BUS IND MARK","INFORM MANAGE-AMSTER","23"
"J GLOB INF TECH MAN","INFORM MANAGE-AMSTER","23"
"INT J HUM-COMPUT INT","INFORM MANAGE-AMSTER","21"
"PROCD SOC BEHV","INFORM MANAGE-AMSTER","21"
"VIS 2020 INN MAN","INFORM MANAGE-AMSTER","21"
"ASLIB J INFORM MANAG","INFORM MANAGE-AMSTER","20"
"COMPUT SECUR","INFORM MANAGE-AMSTER","19"
"J IND ENG MANAG-JIEM","INFORM MANAGE-AMSTER","19"
"INT J ENTERP INF SYS","INFORM MANAGE-AMSTER","18"
"J RETAIL CONSUM SERV","INFORM MANAGE-AMSTER","18"
"MANAGE DECIS","INFORM MANAGE-AMSTER","18"
"SERV BUS","INFORM MANAGE-AMSTER","18"
"2016 IEEE INT C IND","INFORM MANAGE-AMSTER","17"
"ASIA PAC J MARKET LO","INFORM MANAGE-AMSTER","17"
"INF RESOUR MANAG J","INFORM MANAGE-AMSTER","17"
"J ASSOC INF SCI TECH","INFORM MANAGE-AMSTER","17"
"LECT NOTES BUS INF P","INFORM MANAGE-AMSTER","17"
"PROGRAM-ELECTRON LIB","INFORM MANAGE-AMSTER","17"
"ASIA PAC MANAG REV","INFORM MANAGE-AMSTER","16"
"DECISION SCI","INFORM MANAGE-AMSTER","16"
"ELECTRON COMMER RES","INFORM MANAGE-AMSTER","16"
"HEALTH INFORM J","INFORM MANAGE-AMSTER","16"
"INFORM SYST J","INFORM MANAGE-AMSTER","16"
"SUSTAINABILITY-BASEL","INFORM MANAGE-AMSTER","16"
"BUS INFORM SYST ENG+","INFORM MANAGE-AMSTER","15"
"FRONT PSYCHOL","INFORM MANAGE-AMSTER","15"
"I C SERV SYST SERV M","INFORM MANAGE-AMSTER","15"
"INT J PROD RES","INFORM MANAGE-AMSTER","15"
"INTERACT LEARN ENVIR","INFORM MANAGE-AMSTER","15"
"J CLEAN PROD","INFORM MANAGE-AMSTER","15"
"SPRINGERPLUS","INFORM MANAGE-AMSTER","15"
"ASIAN ACAD MANAG J","INFORM MANAGE-AMSTER","14"
"BMC MED INFORM DECIS","INFORM MANAGE-AMSTER","14"
"ETR&D-EDUC TECH RES","INFORM MANAGE-AMSTER","14"
"INF COMPUT SECUR","INFORM MANAGE-AMSTER","14"
"J BUS ETHICS","INFORM MANAGE-AMSTER","14"
"J HOSP TOUR TECHNOL","INFORM MANAGE-AMSTER","14"
"TECHNOL ANAL STRATEG","INFORM MANAGE-AMSTER","14"
"COMM COM INF SC","INFORM MANAGE-AMSTER","13"
"ELECTRON MARK","INFORM MANAGE-AMSTER","13"
"ENTERP INF SYST-UK","INFORM MANAGE-AMSTER","13"
"FED CONF COMPUT SCI","INFORM MANAGE-AMSTER","13"
"HUM FACTOR ERGON MAN","INFORM MANAGE-AMSTER","13"
"INT J INF LEARN TECH","INFORM MANAGE-AMSTER","13"
"J HOSP MARKET MANAG","INFORM MANAGE-AMSTER","13"
"J SERV THEOR PRACT","INFORM MANAGE-AMSTER","13"
"KNOWL PROCESS MANAG","INFORM MANAGE-AMSTER","13"
"P 18 INT C ENT INF","INFORM MANAGE-AMSTER","13"
"PROD PLAN CONTROL","INFORM MANAGE-AMSTER","13"
"QUAL QUANT","INFORM MANAGE-AMSTER","13"
"COMPUT IND","INFORM MANAGE-AMSTER","12"
"ELECTRON LIBR","INFORM MANAGE-AMSTER","12"
"INFORM TECHNOL MANAG","INFORM MANAGE-AMSTER","12"
"INT J ADV COMPUT SC","INFORM MANAGE-AMSTER","12"
"INT J ELECTRON GOV R","INFORM MANAGE-AMSTER","12"
"INT REV RES OPEN DIS","INFORM MANAGE-AMSTER","12"
"INFORM MANAGE-AMSTER","MIS QUART","456"
"INFORM MANAGE-AMSTER","INFORM SYST RES","244"
"INFORM MANAGE-AMSTER","INFORM MANAGE-AMSTER","198"
"INFORM MANAGE-AMSTER","J MANAGE INFORM SYST","136"
"INFORM MANAGE-AMSTER","MANAGE SCI","130"
"INFORM MANAGE-AMSTER","EUR J INFORM SYST","107"
"INFORM MANAGE-AMSTER","DECIS SUPPORT SYST","104"
"INFORM MANAGE-AMSTER","J MARKETING RES","95"
"INFORM MANAGE-AMSTER","COMPUT HUM BEHAV","88"
"INFORM MANAGE-AMSTER","J MARKETING","79"
"INFORM MANAGE-AMSTER","J INF TECHNOL","66"
"INFORM MANAGE-AMSTER","J APPL PSYCHOL","65"
"INFORM MANAGE-AMSTER","J ASSOC INF SYST","65"
"INFORM MANAGE-AMSTER","RES POLICY","63"
"INFORM MANAGE-AMSTER","J STRATEGIC INF SYST","62"
"INFORM MANAGE-AMSTER","J BUS RES","59"
"INFORM MANAGE-AMSTER","ORGAN SCI","59"
"INFORM MANAGE-AMSTER","COMMUN ACM","58"
"INFORM MANAGE-AMSTER","J CONSUM RES","58"
"INFORM MANAGE-AMSTER","STRATEGIC MANAGE J","56"
"INFORM MANAGE-AMSTER","J PROD INNOVAT MANAG","48"
"INFORM MANAGE-AMSTER","INFORM SYST J","47"
"INFORM MANAGE-AMSTER","ACAD MANAGE REV","45"
"INFORM MANAGE-AMSTER","INT J INFORM MANAGE","39"
"INFORM MANAGE-AMSTER","J ACAD MARKET SCI","39"
"INFORM MANAGE-AMSTER","J PERS SOC PSYCHOL","39"
"INFORM MANAGE-AMSTER","HARVARD BUS REV","38"
"INFORM MANAGE-AMSTER","ACAD MANAGE J","35"
"INFORM MANAGE-AMSTER","DECISION SCI","32"
"INFORM MANAGE-AMSTER","INT J HUM-COMPUT ST","31"
"INFORM MANAGE-AMSTER","TECHNOVATION","31"
"INFORM MANAGE-AMSTER","**NON-TRADITIONAL**","30"
"INFORM MANAGE-AMSTER","ADMIN SCI QUART","30"
"INFORM MANAGE-AMSTER","J INTERACT MARK","30"
"INFORM MANAGE-AMSTER","COMPUT EDUC","28"
"INFORM MANAGE-AMSTER","INT J ELECTRON COMM","27"
"INFORM MANAGE-AMSTER","J OPER MANAG","27"
"INFORM MANAGE-AMSTER","IEEE T ENG MANAGE","26"
"INFORM MANAGE-AMSTER","J MANAGE","26"
"INFORM MANAGE-AMSTER","PSYCHOL BULL","26"
"INFORM MANAGE-AMSTER","COMMUN ASS INF SYST","25"
"INFORM MANAGE-AMSTER","OMEGA-INT J MANAGE S","24"
"INFORM MANAGE-AMSTER","INF MANAGE","23"
"INFORM MANAGE-AMSTER","PSYCHOL MARKET","23"
"INFORM MANAGE-AMSTER","INT J PROJ MANAG","22"
"INFORM MANAGE-AMSTER","J COMPUT-MEDIAT COMM","22"
"INFORM MANAGE-AMSTER","J FINANC","22"
"INFORM MANAGE-AMSTER","ELECTRON COMMER R A","21"
"INFORM MANAGE-AMSTER","ORGAN BEHAV HUM DEC","21"
"INFORM MANAGE-AMSTER","IND MANAGE DATA SYST","19"
"INFORM MANAGE-AMSTER","J RETAILING","19"
"INFORM MANAGE-AMSTER","MIT SLOAN MANAGE REV","19"
"INFORM MANAGE-AMSTER","MARKET SCI","18"
"INFORM MANAGE-AMSTER","SLOAN MANAGE REV","17"
"INFORM MANAGE-AMSTER","BEHAV INFORM TECHNOL","16"
"INFORM MANAGE-AMSTER","J AM SOC INF SCI TEC","16"
"INFORM MANAGE-AMSTER","R&D MANAGE","16"
"INFORM MANAGE-AMSTER","DATA BASE ADV INF SY","15"
"INFORM MANAGE-AMSTER","EXPERT SYST APPL","15"
"INFORM MANAGE-AMSTER","HEALTH AFFAIR","15"
"INFORM MANAGE-AMSTER","IND MARKET MANAG","15"
"INFORM MANAGE-AMSTER","CALIF MANAGE REV","14"
"INFORM MANAGE-AMSTER","J MANAGE STUD","14"
"INFORM MANAGE-AMSTER","PSYCHOL REV","14"
"INFORM MANAGE-AMSTER","STRUCT EQU MODELING","14"
"INFORM MANAGE-AMSTER","AM SOCIOL REV","13"
"INFORM MANAGE-AMSTER","COMMUN AIS","13"
"INFORM MANAGE-AMSTER","EUR J INNOVATIO","13"
"INFORM MANAGE-AMSTER","INT J PROD ECON","13"
"INFORM MANAGE-AMSTER","INT J RES MARK","13"
"INFORM MANAGE-AMSTER","INTERNET RES","13"
"INFORM MANAGE-AMSTER","J ELECTRON COMMER RE","13"
"INFORM MANAGE-AMSTER","J GLOB INF MANAG","13"
"INFORM MANAGE-AMSTER","MIS Q EXEC","13"
"INFORM MANAGE-AMSTER","MULTIVAR DATA AN","13"
"INFORM MANAGE-AMSTER","GOV INFORM Q","12"
"INFORM MANAGE-AMSTER","INT J TECHNOL MANAGE","12"
"INFORM MANAGE-AMSTER","J KNOWL MANAG","12"
"INFORM MANAGE-AMSTER","BENCHMARKING INT J","11"
"INFORM MANAGE-AMSTER","ECONOMETRICA","11"
"INFORM MANAGE-AMSTER","EUR J OPER RES","11"
"INFORM MANAGE-AMSTER","INFORM SYST FRONT","11"
"INFORM MANAGE-AMSTER","LONG RANGE PLANN","11"
"INFORM MANAGE-AMSTER","AM J SOCIOL","10"
"INFORM MANAGE-AMSTER","EUR J MARKETING","10"
"INFORM MANAGE-AMSTER","EUR MANAG J","10"
"INFORM MANAGE-AMSTER","INFORM SYST MANAGE","10"
"INFORM MANAGE-AMSTER","J COMPUT INFORM SYST","10"
"INFORM MANAGE-AMSTER","J CONSUM PSYCHOL","10"
"INFORM MANAGE-AMSTER","PSYCHOMETRIC THEOR","10"
"INFORM MANAGE-AMSTER","TECHNOL FORECAST SOC","10"
"INFORM MANAGE-AMSTER","ADV CONSUM RES","9"
"INFORM MANAGE-AMSTER","BUS HORIZONS","9"
"INFORM MANAGE-AMSTER","BUS INFORM SYST ENG+","9"
"INFORM MANAGE-AMSTER","COMMUN RES","9"
"INFORM MANAGE-AMSTER","EDUC PSYCHOL MEAS","9"
"INFORM MANAGE-AMSTER","INTERACT COMPUT","9"
"INFORM MANAGE-AMSTER","J APPL SOC PSYCHOL","9"
"INFORM MANAGE-AMSTER","J ORGAN BEHAV","9"
"INFORM MANAGE-AMSTER","PERS INDIV DIFFER","9"
"P ANN HICSS","INFORM SYST RES","225"
"COMMUN ASSOC INF SYS","INFORM SYST RES","137"
"DECIS SUPPORT SYST","INFORM SYST RES","122"
"INT J INFORM MANAGE","INFORM SYST RES","116"
"INFORM DEV","INFORM SYST RES","96"
"J STRATEGIC INF SYST","INFORM SYST RES","84"
"J MANAGE INFORM SYST","INFORM SYST RES","83"
"LECT NOTES COMPUT SC","INFORM SYST RES","81"
"EUR J INFORM SYST","INFORM SYST RES","79"
"INT J ELECTRON COMM","INFORM SYST RES","68"
"BEHAV INFORM TECHNOL","INFORM SYST RES","64"
"ELECTRON COMMER R A","INFORM SYST RES","62"
"TELEMAT INFORM","INFORM SYST RES","54"
"J BUS RES","INFORM SYST RES","50"
"J ORGAN END USER COM","INFORM SYST RES","48"
"INFORM TECHNOL PEOPL","INFORM SYST RES","46"
"INFORM SYST J","INFORM SYST RES","42"
"J INF TECHNOL","INFORM SYST RES","42"
"J GLOB INF MANAG","INFORM SYST RES","40"
"INF SYST E-BUS MANAG","INFORM SYST RES","37"
"INFORM SYST FRONT","INFORM SYST RES","37"
"J ASSOC INF SCI TECH","INFORM SYST RES","36"
"LECT NOTES BUS INF P","INFORM SYST RES","36"
"ELECTRON MARK","INFORM SYST RES","35"
"IND MANAGE DATA SYST","INFORM SYST RES","35"
"INFORM SYST MANAGE","INFORM SYST RES","35"
"MANAGE SCI","INFORM SYST RES","35"
"INTERNET RES","INFORM SYST RES","34"
"ASLIB J INFORM MANAG","INFORM SYST RES","32"
"DATA BASE ADV INF SY","INFORM SYST RES","32"
"GOV INFORM Q","INFORM SYST RES","31"
"J COMPUT INFORM SYST","INFORM SYST RES","31"
"INT J MOB COMMUN","INFORM SYST RES","30"
"J ENTERP INF MANAG","INFORM SYST RES","30"
"ONLINE INFORM REV","INFORM SYST RES","29"
"J OPER MANAG","INFORM SYST RES","28"
"ELECTRON COMMER RES","INFORM SYST RES","27"
"PROD OPER MANAG","INFORM SYST RES","27"
"INT J MED INFORM","INFORM SYST RES","26"
"PROCEDIA COMPUT SCI","INFORM SYST RES","25"
"TECHNOL FORECAST SOC","INFORM SYST RES","25"
"J RETAIL CONSUM SERV","INFORM SYST RES","24"
"15 WUH INT C EB","INFORM SYST RES","23"
"ACM C COMP COOP","INFORM SYST RES","23"
"INT J PROD ECON","INFORM SYST RES","23"
"INT J PROJ MANAG","INFORM SYST RES","23"
"TOURISM MANAGE","INFORM SYST RES","23"
"COMPUT EDUC","INFORM SYST RES","22"
"J INTERNET COMMER","INFORM SYST RES","22"
"INFORM TECHNOL MANAG","INFORM SYST RES","21"
"J DECIS SYST","INFORM SYST RES","21"
"J ELECTRON COMMER RE","INFORM SYST RES","21"
"DECISION SCI","INFORM SYST RES","20"
"INFORM TECHNOL DEV","INFORM SYST RES","20"
"EUR J OPER RES","INFORM SYST RES","19"
